20240703 215700;174.151000;174.167000;174.151000;174.156000;0
20240703 215800;174.157000;174.158000;174.144000;174.147000;0
20240703 215900;174.148000;174.148000;174.129000;174.129000;0
20240703 220000;174.130000;174.130000;174.093000;174.094000;0
20240703 220100;174.095000;174.106000;174.085000;174.092000;0
20240703 220200;174.092000;174.109000;174.083000;174.100000;0
20240703 220300;174.101000;174.122000;174.100000;174.116000;0
20240703 220400;174.117000;174.120000;174.089000;174.091000;0
20240703 220500;174.089000;174.090000;174.070000;174.071000;0
20240703 220600;174.071000;174.074000;174.062000;174.064000;0
20240703 220700;174.064000;174.092000;174.063000;174.084000;0
20240703 220800;174.080000;174.095000;174.080000;174.082000;0
20240703 220900;174.083000;174.105000;174.082000;174.096000;0
20240703 221000;174.094000;174.104000;174.091000;174.096000;0
20240703 221100;174.096000;174.109000;174.095000;174.105000;0
20240703 221200;174.106000;174.106000;174.088000;174.097000;0
20240703 221300;174.099000;174.102000;174.090000;174.098000;0
20240703 221400;174.096000;174.114000;174.096000;174.109000;0
20240703 221500;174.109000;174.119000;174.109000;174.110000;0
20240703 221600;174.108000;174.117000;174.091000;174.117000;0
20240703 221700;174.117000;174.117000;174.105000;174.107000;0
20240703 221800;174.107000;174.150000;174.107000;174.137000;0
20240703 221900;174.142000;174.149000;174.137000;174.145000;0
20240703 222000;174.145000;174.152000;174.143000;174.148000;0
20240703 222100;174.146000;174.152000;174.140000;174.141000;0
20240703 222200;174.141000;174.153000;174.140000;174.152000;0
20240703 222300;174.153000;174.162000;174.153000;174.155000;0
20240703 222400;174.156000;174.164000;174.144000;174.160000;0
20240703 222500;174.158000;174.158000;174.146000;174.146000;0
20240703 222600;174.146000;174.151000;174.133000;174.141000;0
20240703 222700;174.140000;174.142000;174.134000;174.134000;0
20240703 222800;174.133000;174.145000;174.116000;174.137000;0
20240703 222900;174.134000;174.139000;174.132000;174.136000;0
20240703 223000;174.135000;174.151000;174.134000;174.150000;0
20240703 223100;174.149000;174.150000;174.138000;174.138000;0
20240703 223200;174.138000;174.138000;174.127000;174.127000;0
20240703 223300;174.129000;174.135000;174.122000;174.131000;0
20240703 223400;174.128000;174.129000;174.113000;174.127000;0
20240703 223500;174.128000;174.128000;174.109000;174.115000;0
20240703 223600;174.113000;174.113000;174.098000;174.100000;0
20240703 223700;174.098000;174.117000;174.098000;174.116000;0
20240703 223800;174.118000;174.125000;174.101000;174.110000;0
20240703 223900;174.112000;174.113000;174.099000;174.107000;0
20240703 224000;174.108000;174.123000;174.108000;174.123000;0
20240703 224100;174.124000;174.127000;174.122000;174.124000;0
20240703 224200;174.126000;174.129000;174.114000;174.119000;0
20240703 224300;174.121000;174.121000;174.115000;174.118000;0
20240703 224400;174.116000;174.116000;174.109000;174.112000;0
20240703 224500;174.110000;174.124000;174.110000;174.113000;0
20240703 224600;174.113000;174.116000;174.111000;174.114000;0
20240703 224700;174.112000;174.124000;174.112000;174.122000;0
20240703 224800;174.123000;174.140000;174.123000;174.139000;0
20240703 224900;174.139000;174.141000;174.139000;174.140000;0
20240703 225000;174.141000;174.144000;174.137000;174.139000;0
20240703 225100;174.137000;174.144000;174.136000;174.140000;0
20240703 225200;174.141000;174.141000;174.140000;174.140000;0
20240703 225300;174.141000;174.144000;174.140000;174.141000;0
20240703 225400;174.142000;174.143000;174.132000;174.133000;0
20240703 225500;174.131000;174.138000;174.125000;174.125000;0
20240703 225600;174.125000;174.129000;174.113000;174.116000;0
20240703 225700;174.116000;174.160000;174.116000;174.160000;0
20240703 225800;174.163000;174.166000;174.158000;174.165000;0
20240703 225900;174.163000;174.163000;174.138000;174.142000;0
20240703 230000;174.143000;174.144000;174.121000;174.139000;0
20240703 230100;174.140000;174.140000;174.115000;174.119000;0
20240703 230200;174.118000;174.122000;174.112000;174.122000;0
20240703 230300;174.123000;174.128000;174.115000;174.119000;0
20240703 230400;174.118000;174.125000;174.112000;174.124000;0
20240703 230500;174.124000;174.124000;174.119000;174.119000;0
20240703 230600;174.120000;174.120000;174.109000;174.110000;0
20240703 230700;174.109000;174.112000;174.080000;174.110000;0
20240703 230800;174.111000;174.113000;174.102000;174.106000;0
20240703 230900;174.106000;174.116000;174.102000;174.114000;0
20240703 231000;174.115000;174.117000;174.099000;174.099000;0
20240703 231100;174.099000;174.111000;174.093000;174.107000;0
20240703 231200;174.109000;174.117000;174.100000;174.107000;0
20240703 231300;174.105000;174.113000;174.095000;174.106000;0
20240703 231400;174.106000;174.111000;174.101000;174.110000;0
20240703 231500;174.109000;174.118000;174.109000;174.112000;0
20240703 231600;174.112000;174.116000;174.111000;174.112000;0
20240703 231700;174.108000;174.114000;174.103000;174.111000;0
20240703 231800;174.112000;174.114000;174.112000;174.112000;0
20240703 231900;174.111000;174.131000;174.108000;174.130000;0
20240703 232000;174.129000;174.142000;174.127000;174.130000;0
20240703 232100;174.127000;174.132000;174.126000;174.132000;0
20240703 232200;174.129000;174.142000;174.115000;174.117000;0
20240703 232300;174.115000;174.131000;174.115000;174.120000;0
20240703 232400;174.121000;174.123000;174.115000;174.115000;0
20240703 232500;174.114000;174.130000;174.114000;174.126000;0
20240703 232600;174.129000;174.131000;174.126000;174.128000;0
20240703 232700;174.129000;174.129000;174.128000;174.128000;0
20240703 232800;174.131000;174.131000;174.127000;174.129000;0
20240703 232900;174.130000;174.130000;174.125000;174.125000;0
20240703 233000;174.125000;174.132000;174.125000;174.130000;0
20240703 233100;174.131000;174.144000;174.129000;174.144000;0
20240703 233200;174.150000;174.151000;174.136000;174.138000;0
20240703 233300;174.137000;174.143000;174.135000;174.142000;0
20240703 233400;174.141000;174.143000;174.139000;174.140000;0
20240703 233500;174.151000;174.162000;174.144000;174.154000;0
20240703 233600;174.155000;174.156000;174.145000;174.145000;0
20240703 233700;174.146000;174.149000;174.144000;174.149000;0
20240703 233800;174.147000;174.151000;174.144000;174.148000;0
20240703 233900;174.146000;174.148000;174.146000;174.147000;0
20240703 234000;174.145000;174.149000;174.144000;174.148000;0
20240703 234100;174.149000;174.149000;174.144000;174.144000;0
20240703 234200;174.145000;174.151000;174.144000;174.147000;0
20240703 234300;174.148000;174.168000;174.147000;174.164000;0
20240703 234400;174.163000;174.168000;174.157000;174.166000;0
20240703 234500;174.167000;174.177000;174.160000;174.162000;0
20240703 234600;174.159000;174.168000;174.150000;174.167000;0
20240703 234700;174.169000;174.195000;174.168000;174.192000;0
20240703 234800;174.194000;174.194000;174.185000;174.187000;0
20240703 234900;174.187000;174.193000;174.185000;174.191000;0
20240703 235000;174.192000;174.204000;174.183000;174.203000;0
20240703 235100;174.204000;174.213000;174.197000;174.211000;0
20240703 235200;174.213000;174.224000;174.210000;174.210000;0
20240703 235300;174.211000;174.219000;174.210000;174.214000;0
20240703 235400;174.212000;174.214000;174.203000;174.208000;0
20240703 235500;174.208000;174.215000;174.205000;174.214000;0
20240703 235600;174.215000;174.229000;174.214000;174.228000;0
20240703 235700;174.227000;174.227000;174.218000;174.220000;0
20240703 235800;174.219000;174.222000;174.207000;174.215000;0
20240703 235900;174.215000;174.215000;174.210000;174.211000;0
20240707 170500;173.895000;173.895000;173.895000;173.895000;0
20240707 170600;173.637000;173.648000;173.625000;173.643000;0
20240707 170700;173.649000;173.653000;173.632000;173.633000;0
20240707 170800;173.633000;173.668000;173.633000;173.642000;0
20240707 170900;173.644000;173.671000;173.626000;173.654000;0
20240707 171000;173.668000;173.668000;173.653000;173.667000;0
20240707 171100;173.667000;173.669000;173.664000;173.664000;0
20240707 171200;173.669000;173.669000;173.669000;173.669000;0
20240707 171300;173.674000;173.679000;173.656000;173.656000;0
20240707 171400;173.662000;173.703000;173.661000;173.703000;0
20240707 171500;173.713000;173.774000;173.704000;173.765000;0
20240707 171600;173.766000;173.767000;173.748000;173.760000;0
20240707 171700;173.763000;173.821000;173.760000;173.800000;0
20240707 171800;173.803000;173.812000;173.733000;173.744000;0
20240707 171900;173.750000;173.750000;173.738000;173.740000;0
20240707 172000;173.736000;173.736000;173.723000;173.723000;0
20240707 172100;173.721000;173.743000;173.721000;173.743000;0
20240707 172200;173.745000;173.745000;173.740000;173.740000;0
20240707 172300;173.738000;173.738000;173.723000;173.723000;0
20240707 172400;173.720000;173.730000;173.720000;173.728000;0
20240707 172500;173.728000;173.748000;173.725000;173.731000;0
20240707 172600;173.750000;173.763000;173.729000;173.763000;0
20240707 172700;173.757000;173.770000;173.730000;173.767000;0
20240707 172800;173.754000;173.766000;173.747000;173.749000;0
20240707 172900;173.756000;173.774000;173.716000;173.716000;0
20240707 173000;173.740000;173.772000;173.736000;173.761000;0
20240707 173100;173.767000;173.825000;173.767000;173.817000;0
20240707 173200;173.819000;173.835000;173.819000;173.829000;0
20240707 173300;173.833000;173.845000;173.829000;173.845000;0
20240707 173400;173.846000;173.871000;173.846000;173.869000;0
20240707 173500;173.867000;173.902000;173.856000;173.857000;0
20240707 173600;173.856000;173.878000;173.856000;173.865000;0
20240707 173700;173.871000;173.894000;173.871000;173.888000;0
20240707 173800;173.889000;173.900000;173.884000;173.886000;0
20240707 173900;173.886000;173.890000;173.879000;173.880000;0
20240707 174000;173.880000;173.889000;173.879000;173.889000;0
20240707 174100;173.890000;173.946000;173.890000;173.946000;0
20240707 174200;173.941000;173.959000;173.930000;173.932000;0
20240707 174300;173.932000;173.958000;173.917000;173.929000;0
20240707 174400;173.929000;173.940000;173.928000;173.940000;0
20240707 174500;173.940000;173.943000;173.925000;173.925000;0
20240707 174600;173.932000;173.945000;173.898000;173.925000;0
20240707 174700;173.925000;173.960000;173.925000;173.948000;0
20240707 174800;173.949000;173.951000;173.931000;173.946000;0
20240707 174900;173.944000;173.949000;173.880000;173.937000;0
20240707 175000;173.937000;173.950000;173.894000;173.897000;0
20240707 175100;173.899000;173.908000;173.879000;173.888000;0
20240707 175200;173.888000;173.898000;173.887000;173.894000;0
20240707 175300;173.894000;173.939000;173.891000;173.937000;0
20240707 175400;173.937000;173.939000;173.937000;173.937000;0
20240707 175500;173.938000;173.939000;173.933000;173.936000;0
20240707 175600;173.925000;173.929000;173.890000;173.892000;0
20240707 175700;173.893000;173.912000;173.869000;173.894000;0
20240707 175800;173.893000;173.894000;173.893000;173.894000;0
20240707 175900;173.881000;173.885000;173.843000;173.843000;0
20240707 180000;173.844000;174.002000;173.844000;173.999000;0
20240707 180100;174.002000;174.057000;174.002000;174.026000;0
20240707 180200;174.027000;174.027000;173.979000;173.994000;0
20240707 180300;173.999000;174.018000;173.985000;173.990000;0
20240707 180400;173.991000;174.087000;173.991000;174.081000;0
20240707 180500;174.079000;174.090000;174.060000;174.070000;0
20240707 180600;174.070000;174.106000;174.070000;174.106000;0
20240707 180700;174.106000;174.121000;174.073000;174.073000;0
20240707 180800;174.072000;174.087000;174.072000;174.079000;0
20240707 180900;174.079000;174.090000;174.079000;174.086000;0
20240707 181000;174.086000;174.093000;174.062000;174.065000;0
20240707 181100;174.066000;174.081000;174.051000;174.054000;0
20240707 181200;174.053000;174.060000;174.003000;174.004000;0
20240707 181300;174.004000;174.004000;173.989000;173.989000;0
20240707 181400;173.990000;174.005000;173.979000;173.997000;0
20240707 181500;173.997000;173.997000;173.971000;173.988000;0
20240707 181600;173.989000;174.007000;173.989000;174.006000;0
20240707 181700;174.006000;174.028000;174.006000;174.020000;0
20240707 181800;174.021000;174.037000;174.020000;174.036000;0
20240707 181900;174.036000;174.052000;174.020000;174.026000;0
20240707 182000;174.026000;174.027000;174.019000;174.021000;0
20240707 182100;174.020000;174.024000;173.999000;173.999000;0
20240707 182200;174.003000;174.012000;174.001000;174.003000;0
20240707 182300;174.003000;174.025000;174.002000;174.025000;0
20240707 182400;174.033000;174.037000;174.013000;174.037000;0
20240707 182500;174.037000;174.037000;174.008000;174.013000;0
20240707 182600;174.014000;174.026000;174.013000;174.013000;0
20240707 182700;174.014000;174.014000;173.996000;173.996000;0
20240707 182800;173.996000;173.999000;173.990000;173.994000;0
20240707 182900;173.992000;174.006000;173.991000;174.005000;0
20240707 183000;174.006000;174.006000;173.967000;173.983000;0
20240707 183100;173.983000;174.002000;173.983000;173.996000;0
20240707 183200;173.994000;174.021000;173.992000;174.016000;0
20240707 183300;174.018000;174.024000;174.013000;174.016000;0
20240707 183400;174.013000;174.030000;174.009000;174.030000;0
20240707 183500;174.036000;174.058000;174.036000;174.053000;0
20240707 183600;174.055000;174.055000;174.044000;174.046000;0
20240707 183700;174.049000;174.056000;174.040000;174.055000;0
20240707 183800;174.056000;174.056000;174.010000;174.010000;0
20240707 183900;174.006000;174.020000;174.006000;174.016000;0
20240707 184000;174.016000;174.020000;174.012000;174.020000;0
20240707 184100;174.023000;174.025000;174.015000;174.015000;0
20240707 184200;174.010000;174.024000;174.005000;174.020000;0
20240707 184300;174.019000;174.019000;174.018000;174.018000;0
20240707 184400;174.017000;174.019000;174.008000;174.008000;0
20240707 184500;174.012000;174.012000;174.007000;174.012000;0
20240707 184600;174.010000;174.019000;174.003000;174.007000;0
20240707 184700;174.008000;174.024000;174.008000;174.023000;0
20240707 184800;174.022000;174.033000;174.021000;174.030000;0
20240707 184900;174.027000;174.040000;174.017000;174.017000;0
20240707 185000;174.016000;174.043000;174.013000;174.024000;0
20240707 185100;174.023000;174.025000;174.018000;174.018000;0
20240707 185200;174.016000;174.016000;174.002000;174.014000;0
20240707 185300;174.012000;174.018000;174.012000;174.017000;0
20240707 185400;174.014000;174.021000;174.009000;174.020000;0
20240707 185500;174.020000;174.031000;174.018000;174.030000;0
20240707 185600;174.029000;174.037000;174.022000;174.037000;0
20240707 185700;174.037000;174.037000;174.025000;174.032000;0
20240707 185800;174.030000;174.032000;174.011000;174.014000;0
20240707 185900;174.015000;174.022000;174.011000;174.016000;0
20240707 190000;174.015000;174.029000;174.006000;174.025000;0
20240707 190100;174.024000;174.066000;174.023000;174.033000;0
20240707 190200;174.035000;174.035000;174.000000;174.012000;0
20240707 190300;174.011000;174.013000;173.999000;174.006000;0
20240707 190400;174.007000;174.010000;173.991000;173.998000;0
20240707 190500;173.998000;174.016000;173.996000;173.997000;0
20240707 190600;173.996000;174.005000;173.993000;174.001000;0
20240707 190700;174.002000;174.003000;173.956000;173.957000;0
20240707 190800;173.958000;173.965000;173.953000;173.953000;0
20240707 190900;173.953000;173.959000;173.950000;173.953000;0
20240707 191000;173.953000;173.960000;173.952000;173.953000;0
20240707 191100;173.953000;173.955000;173.944000;173.946000;0
20240707 191200;173.946000;173.964000;173.941000;173.948000;0
20240707 191300;173.949000;173.962000;173.949000;173.962000;0
20240707 191400;173.962000;173.964000;173.955000;173.956000;0
20240707 191500;173.957000;173.967000;173.950000;173.967000;0
20240707 191600;173.965000;173.965000;173.945000;173.954000;0
20240707 191700;173.954000;173.955000;173.950000;173.951000;0
20240707 191800;173.951000;173.978000;173.951000;173.975000;0
20240707 191900;173.975000;173.996000;173.973000;173.993000;0
20240707 192000;173.996000;173.996000;173.982000;173.994000;0
20240707 192100;173.994000;174.008000;173.992000;173.999000;0
20240707 192200;174.000000;174.000000;173.989000;173.994000;0
20240707 192300;173.995000;173.996000;173.986000;173.986000;0
20240707 192400;173.982000;173.987000;173.963000;173.967000;0
20240707 192500;173.967000;173.971000;173.957000;173.961000;0
20240707 192600;173.961000;173.961000;173.956000;173.956000;0
20240707 192700;173.956000;173.981000;173.956000;173.981000;0
20240707 192800;173.981000;173.986000;173.964000;173.974000;0
20240707 192900;173.974000;173.974000;173.960000;173.963000;0
20240707 193000;173.963000;173.996000;173.963000;173.995000;0
20240707 193100;173.995000;173.995000;173.962000;173.964000;0
20240707 193200;173.964000;173.975000;173.961000;173.974000;0
20240707 193300;173.971000;173.976000;173.971000;173.973000;0
20240707 193400;173.971000;173.977000;173.968000;173.975000;0
20240707 193500;173.980000;173.980000;173.975000;173.978000;0
20240707 193600;173.977000;173.984000;173.974000;173.975000;0
20240707 193700;173.975000;173.977000;173.972000;173.977000;0
20240707 193800;173.976000;173.979000;173.976000;173.977000;0
20240707 193900;173.975000;173.983000;173.974000;173.983000;0
20240707 194000;173.981000;173.996000;173.979000;173.995000;0
20240707 194100;173.994000;173.997000;173.973000;173.997000;0
20240707 194200;173.995000;173.998000;173.988000;173.988000;0
20240707 194300;173.986000;173.989000;173.982000;173.982000;0
20240707 194400;173.982000;174.007000;173.976000;173.994000;0
20240707 194500;173.995000;173.995000;173.926000;173.934000;0
20240707 194600;173.932000;173.938000;173.925000;173.925000;0
20240707 194700;173.924000;173.932000;173.924000;173.930000;0
20240707 194800;173.932000;173.945000;173.924000;173.926000;0
20240707 194900;173.926000;173.926000;173.864000;173.879000;0
20240707 195000;173.880000;173.888000;173.866000;173.874000;0
20240707 195100;173.873000;173.884000;173.854000;173.871000;0
20240707 195200;173.875000;173.897000;173.863000;173.897000;0
20240707 195300;173.898000;173.912000;173.890000;173.905000;0
20240707 195400;173.909000;173.949000;173.905000;173.946000;0
20240707 195500;173.946000;173.946000;173.923000;173.928000;0
20240707 195600;173.927000;173.928000;173.890000;173.895000;0
20240707 195700;173.896000;173.936000;173.894000;173.927000;0
20240707 195800;173.928000;173.932000;173.891000;173.902000;0
20240707 195900;173.901000;173.902000;173.884000;173.902000;0
20240707 200000;173.902000;173.919000;173.852000;173.913000;0
20240707 200100;173.913000;173.941000;173.907000;173.936000;0
20240707 200200;173.938000;173.943000;173.914000;173.922000;0
20240707 200300;173.923000;173.944000;173.920000;173.943000;0
20240707 200400;173.942000;173.977000;173.942000;173.967000;0
20240707 200500;173.967000;173.976000;173.948000;173.958000;0
20240707 200600;173.958000;173.973000;173.949000;173.950000;0
20240707 200700;173.950000;173.963000;173.935000;173.947000;0
20240707 200800;173.946000;173.960000;173.934000;173.934000;0
20240707 200900;173.935000;173.952000;173.916000;173.923000;0
20240707 201000;173.925000;173.927000;173.901000;173.906000;0
20240707 201100;173.905000;173.905000;173.865000;173.872000;0
20240707 201200;173.870000;173.884000;173.864000;173.879000;0
20240707 201300;173.879000;173.884000;173.840000;173.854000;0
20240707 201400;173.855000;173.863000;173.838000;173.863000;0
20240707 201500;173.863000;173.894000;173.857000;173.888000;0
20240707 201600;173.889000;173.904000;173.880000;173.904000;0
20240707 201700;173.904000;173.930000;173.904000;173.930000;0
20240707 201800;173.933000;173.947000;173.923000;173.923000;0
20240707 201900;173.923000;173.927000;173.907000;173.917000;0
20240707 202000;173.914000;173.925000;173.896000;173.924000;0
20240707 202100;173.924000;173.965000;173.911000;173.962000;0
20240707 202200;173.960000;173.960000;173.931000;173.941000;0
20240707 202300;173.942000;173.952000;173.931000;173.952000;0
20240707 202400;173.952000;173.973000;173.948000;173.964000;0
20240707 202500;173.964000;173.974000;173.949000;173.952000;0
20240707 202600;173.949000;173.955000;173.931000;173.942000;0
20240707 202700;173.941000;173.946000;173.923000;173.923000;0
20240707 202800;173.922000;173.925000;173.900000;173.900000;0
20240707 202900;173.899000;173.905000;173.884000;173.905000;0
20240707 203000;173.906000;173.911000;173.871000;173.886000;0
20240707 203100;173.888000;173.891000;173.856000;173.869000;0
20240707 203200;173.871000;173.877000;173.856000;173.862000;0
20240707 203300;173.861000;173.869000;173.844000;173.867000;0
20240707 203400;173.869000;173.874000;173.856000;173.858000;0
20240707 203500;173.857000;173.869000;173.854000;173.862000;0
20240707 203600;173.863000;173.863000;173.833000;173.841000;0
20240707 203700;173.842000;173.842000;173.816000;173.822000;0
20240707 203800;173.823000;173.865000;173.823000;173.863000;0
20240707 203900;173.859000;173.859000;173.841000;173.856000;0
20240707 204000;173.857000;173.870000;173.845000;173.849000;0
20240707 204100;173.848000;173.849000;173.809000;173.810000;0
20240707 204200;173.811000;173.856000;173.811000;173.845000;0
20240707 204300;173.844000;173.883000;173.844000;173.883000;0
20240707 204400;173.885000;173.910000;173.885000;173.900000;0
20240707 204500;173.902000;173.906000;173.833000;173.835000;0
20240707 204600;173.833000;173.860000;173.830000;173.850000;0
20240707 204700;173.848000;173.865000;173.827000;173.841000;0
20240707 204800;173.839000;173.847000;173.833000;173.835000;0
20240707 204900;173.837000;173.837000;173.798000;173.808000;0
20240707 205000;173.810000;173.835000;173.802000;173.812000;0
20240707 205100;173.814000;173.832000;173.797000;173.825000;0
20240707 205200;173.824000;173.862000;173.823000;173.850000;0
20240707 205300;173.852000;173.889000;173.852000;173.864000;0
20240707 205400;173.864000;173.913000;173.839000;173.910000;0
20240707 205500;173.905000;173.916000;173.878000;173.878000;0
20240707 205600;173.877000;173.878000;173.823000;173.840000;0
20240707 205700;173.840000;173.861000;173.834000;173.837000;0
20240707 205800;173.837000;173.846000;173.816000;173.823000;0
20240707 205900;173.823000;173.831000;173.798000;173.805000;0
20240707 210000;173.805000;173.830000;173.792000;173.805000;0
20240707 210100;173.806000;173.835000;173.797000;173.824000;0
20240707 210200;173.824000;173.838000;173.819000;173.819000;0
20240707 210300;173.819000;173.834000;173.817000;173.821000;0
20240707 210400;173.819000;173.849000;173.813000;173.839000;0
20240707 210500;173.837000;173.864000;173.837000;173.856000;0
20240707 210600;173.858000;173.858000;173.836000;173.838000;0
20240707 210700;173.835000;173.880000;173.834000;173.871000;0
20240707 210800;173.871000;173.895000;173.868000;173.892000;0
20240707 210900;173.892000;173.905000;173.888000;173.901000;0
20240707 211000;173.904000;173.935000;173.904000;173.923000;0
20240707 211100;173.921000;173.928000;173.904000;173.905000;0
20240707 211200;173.905000;173.919000;173.901000;173.919000;0
20240707 211300;173.920000;173.920000;173.899000;173.906000;0
20240707 211400;173.904000;173.929000;173.900000;173.929000;0
20240707 211500;173.932000;173.939000;173.922000;173.932000;0
20240707 211600;173.927000;173.929000;173.910000;173.915000;0
20240707 211700;173.910000;173.919000;173.905000;173.910000;0
20240707 211800;173.914000;173.923000;173.904000;173.916000;0
20240707 211900;173.916000;173.926000;173.916000;173.926000;0
20240707 212000;173.929000;173.934000;173.907000;173.910000;0
20240707 212100;173.912000;173.918000;173.905000;173.918000;0
20240707 212200;173.917000;173.917000;173.899000;173.901000;0
20240707 212300;173.901000;173.904000;173.887000;173.891000;0
20240707 212400;173.888000;173.889000;173.881000;173.884000;0
20240707 212500;173.883000;173.892000;173.861000;173.865000;0
20240707 212600;173.862000;173.871000;173.862000;173.863000;0
20240707 212700;173.863000;173.879000;173.859000;173.879000;0
20240707 212800;173.877000;173.881000;173.875000;173.881000;0
20240707 212900;173.880000;173.885000;173.873000;173.875000;0
20240707 213000;173.874000;173.876000;173.851000;173.854000;0
20240707 213100;173.851000;173.851000;173.811000;173.817000;0
20240707 213200;173.817000;173.828000;173.752000;173.758000;0
20240707 213300;173.759000;173.778000;173.733000;173.734000;0
20240707 213400;173.730000;173.776000;173.729000;173.773000;0
20240707 213500;173.773000;173.795000;173.765000;173.783000;0
20240707 213600;173.782000;173.816000;173.782000;173.805000;0
20240707 213700;173.805000;173.857000;173.805000;173.856000;0
20240707 213800;173.852000;173.852000;173.802000;173.810000;0
20240707 213900;173.809000;173.829000;173.801000;173.818000;0
20240707 214000;173.815000;173.818000;173.793000;173.796000;0
20240707 214100;173.797000;173.838000;173.795000;173.837000;0
20240707 214200;173.835000;173.853000;173.833000;173.841000;0
20240707 214300;173.839000;173.849000;173.813000;173.817000;0
20240707 214400;173.819000;173.835000;173.817000;173.825000;0
20240707 214500;173.823000;173.834000;173.795000;173.795000;0
20240707 214600;173.794000;173.796000;173.712000;173.744000;0
20240707 214700;173.734000;173.775000;173.726000;173.756000;0
20240707 214800;173.757000;173.789000;173.756000;173.788000;0
20240707 214900;173.789000;173.815000;173.788000;173.809000;0
20240707 215000;173.809000;173.810000;173.781000;173.808000;0
20240707 215100;173.809000;173.811000;173.785000;173.789000;0
20240707 215200;173.790000;173.818000;173.790000;173.810000;0
20240707 215300;173.810000;173.821000;173.797000;173.813000;0
20240707 215400;173.812000;173.826000;173.800000;173.812000;0
20240707 215500;173.812000;173.815000;173.745000;173.762000;0
20240707 215600;173.761000;173.763000;173.733000;173.753000;0
20240707 215700;173.754000;173.767000;173.740000;173.743000;0
20240707 215800;173.744000;173.752000;173.706000;173.707000;0
20240707 215900;173.708000;173.715000;173.686000;173.710000;0
20240707 220000;173.709000;173.752000;173.709000;173.749000;0
20240707 220100;173.750000;173.750000;173.727000;173.734000;0
20240707 220200;173.735000;173.740000;173.719000;173.737000;0
20240707 220300;173.736000;173.762000;173.736000;173.757000;0
20240707 220400;173.756000;173.769000;173.749000;173.763000;0
20240707 220500;173.762000;173.762000;173.725000;173.727000;0
20240707 220600;173.728000;173.732000;173.671000;173.672000;0
20240707 220700;173.672000;173.700000;173.667000;173.692000;0
20240707 220800;173.690000;173.724000;173.690000;173.695000;0
20240707 220900;173.693000;173.693000;173.647000;173.652000;0
20240707 221000;173.653000;173.678000;173.647000;173.673000;0
20240707 221100;173.673000;173.675000;173.638000;173.652000;0
20240707 221200;173.653000;173.687000;173.648000;173.679000;0
20240707 221300;173.680000;173.688000;173.672000;173.678000;0
20240707 221400;173.680000;173.727000;173.680000;173.698000;0
20240707 221500;173.695000;173.696000;173.659000;173.666000;0
20240707 221600;173.665000;173.666000;173.555000;173.612000;0
20240707 221700;173.613000;173.670000;173.609000;173.665000;0
20240707 221800;173.664000;173.677000;173.647000;173.654000;0
20240707 221900;173.654000;173.685000;173.654000;173.685000;0
20240707 222000;173.685000;173.727000;173.679000;173.720000;0
20240707 222100;173.718000;173.720000;173.704000;173.716000;0
20240707 222200;173.717000;173.740000;173.713000;173.734000;0
20240707 222300;173.734000;173.742000;173.714000;173.715000;0
20240707 222400;173.716000;173.722000;173.697000;173.714000;0
20240707 222500;173.714000;173.717000;173.697000;173.699000;0
20240707 222600;173.699000;173.702000;173.677000;173.686000;0
20240707 222700;173.688000;173.695000;173.677000;173.679000;0
20240707 222800;173.675000;173.679000;173.648000;173.657000;0
20240707 222900;173.657000;173.662000;173.621000;173.640000;0
20240707 223000;173.637000;173.687000;173.633000;173.672000;0
20240707 223100;173.673000;173.675000;173.655000;173.665000;0
20240707 223200;173.669000;173.679000;173.667000;173.669000;0
20240707 223300;173.668000;173.690000;173.668000;173.687000;0
20240707 223400;173.687000;173.687000;173.667000;173.667000;0
20240707 223500;173.666000;173.669000;173.649000;173.655000;0
20240707 223600;173.654000;173.654000;173.635000;173.637000;0
20240707 223700;173.635000;173.635000;173.589000;173.595000;0
20240707 223800;173.595000;173.621000;173.581000;173.601000;0
20240707 223900;173.602000;173.607000;173.567000;173.584000;0
20240707 224000;173.585000;173.597000;173.585000;173.592000;0
20240707 224100;173.591000;173.595000;173.524000;173.549000;0
20240707 224200;173.549000;173.572000;173.520000;173.561000;0
20240707 224300;173.563000;173.589000;173.546000;173.581000;0
20240707 224400;173.581000;173.598000;173.555000;173.598000;0
20240707 224500;173.599000;173.638000;173.599000;173.604000;0
20240707 224600;173.603000;173.616000;173.595000;173.600000;0
20240707 224700;173.598000;173.608000;173.583000;173.608000;0
20240707 224800;173.609000;173.617000;173.586000;173.598000;0
20240707 224900;173.599000;173.609000;173.587000;173.587000;0
20240707 225000;173.590000;173.607000;173.578000;173.578000;0
20240707 225100;173.578000;173.597000;173.578000;173.592000;0
20240707 225200;173.591000;173.598000;173.587000;173.587000;0
20240707 225300;173.588000;173.609000;173.583000;173.592000;0
20240707 225400;173.594000;173.635000;173.594000;173.618000;0
20240707 225500;173.618000;173.618000;173.513000;173.517000;0
20240707 225600;173.520000;173.585000;173.516000;173.573000;0
20240707 225700;173.571000;173.608000;173.569000;173.603000;0
20240707 225800;173.604000;173.629000;173.593000;173.593000;0
20240707 225900;173.593000;173.629000;173.591000;173.616000;0
20240707 230000;173.619000;173.658000;173.613000;173.657000;0
20240707 230100;173.658000;173.670000;173.650000;173.650000;0
20240707 230200;173.652000;173.667000;173.652000;173.659000;0
20240707 230300;173.661000;173.673000;173.661000;173.673000;0
